Coord.X	        Coord.Y
1467976.334	1894985.420
1468258.929	1894801.917
1468557.589	1894944.159
1468802.251	1894706.308
1469100.282	1894752.650
1469413.387	1894712.253
1469722.960	1894594.846
1469998.369	1894502.618
1470149.450	1894219.353
1470498.786	1894262.678
1470807.518	1894182.665
1471093.779	1894257.132
1471394.517	1894260.637
1471604.261	1894287.641
1471883.850	1894413.360
1472203.248	1894430.805
1472473.867	1894698.743
1472775.254	1894640.889
1472909.452	1894966.685
1473239.847	1895038.791
1473641.278	1895174.802
1473618.078	1895502.413
1473506.167	1895805.351
1473807.623	1895837.988
1474124.815	1895813.064
1474337.991	1896095.415
1474085.448	1896283.579
1474064.741	1896656.145
1474216.033	1896980.067
1474275.187	1896667.098
1474626.605	1896526.450
1474857.823	1896772.171
1474990.017	1897079.514
1475277.151	1897071.285
1475730.371	1897185.461
1476015.924	1897230.658
1476269.218	1897026.329
1476580.983	1897063.253
1476696.804	1897423.111
1476657.734	1897784.354
1476945.572	1897805.274
1477166.183	1897572.705
1477497.318	1897628.697
1477783.329	1897700.408
1478086.194	1897812.938
1478332.679	1898062.243
1478513.740	1898388.032
1478797.267	1898212.357
1478994.858	1898509.753
1479132.992	1898803.197
1479293.361	1899120.766
1479451.970	1899443.815
1479698.529	1899804.978
1480034.902	1900155.987
1480338.387	1900228.416
1480446.698	1900631.707
1480519.242	1900977.706
1480685.648	1901259.998
1480886.635	1901498.428
1481073.068	1901783.664
1481050.174	1902135.139
1480827.009	1902389.247
1480714.081	1902750.889
1480782.498	1903126.621
1480923.954	1903472.987
1481101.159	1903942.974
1481279.417	1904242.492
1481569.192	1904303.140
1481851.276	1904383.352
1482167.837	1904395.670
1482116.836	1904065.801
1481950.645	1903786.296
1482158.975	1903464.588
1482282.691	1903783.501
1482379.537	1904126.811
1482489.924	1904436.585
1482494.774	1904838.221
1482664.455	1905128.017
1482733.888	1904819.291
1482859.338	1904504.311
1483115.518	1904326.333
1483405.253	1904341.642
1483734.811	1904360.553
1484015.594	1904472.751
1484337.492	1904489.721
1484662.477	1904511.821
1484865.063	1904808.519
1485087.904	1905065.835
1485370.473	1905172.520
1485703.938	1905406.571
1485933.233	1905655.051
1486187.604	1905930.032
1486193.023	1906270.231
1486224.114	1906610.527
1486105.238	1906934.140
1486395.485	1906863.707
1486679.698	1906735.480
1486817.520	1907045.365
1487090.819	1907261.310
1486994.013	1907585.246
1487237.333	1907868.071
1487565.906	1908072.838
1487922.195	1908330.540
1487962.968	1908653.249
1488010.398	1908991.270
1488260.858	1909201.507
1488536.951	1909018.326
1488835.390	1909074.658
1488720.860	1909416.351
1488979.858	1909660.315
1489314.691	1909853.808
1489614.508	1909971.129
1489860.541	1910184.650
1490169.740	1910415.242
1490374.310	1910656.984
1490652.955	1910901.581
1490973.326	1911168.298
1491061.470	1911496.621
1491085.075	1911842.438
1491078.202	1912226.065
1491185.302	1912571.057
1491465.233	1912732.997
1491778.368	1912739.911
1492107.019	1912660.168
1492432.075	1912498.365
1492753.032	1912557.671
1492853.355	1912860.773
1493133.579	1913073.270
1493441.788	1913056.818
1493732.780	1912898.600
1494058.824	1912912.090
1494319.596	1913054.784
1494621.862	1913028.363
1494882.235	1912812.156
1495088.110	1912522.007
1495350.932	1912281.634
1495436.839	1911948.203
1495470.998	1911614.991
1495847.152	1911447.750
1495914.963	1911129.566
1496275.553	1911144.779
1496546.044	1911025.909
1496749.632	1911304.875
1497055.994	1911389.648
1497330.885	1911525.510
1497746.592	1911479.117
1498053.850	1911619.601
1498365.021	1911578.959
1498520.609	1911257.413
1498628.443	1910950.620
1498764.288	1910628.189
1498770.203	1910279.873
1499017.939	1910056.469
1499324.375	1909994.995
1499687.723	1910103.823
1499852.682	1910522.037
1500268.358	1910501.467
1500471.710	1910743.780
1500756.487	1910798.431
1501106.414	1911003.977
1501434.792	1910996.401
1501758.686	1911021.032
1502096.499	1910842.647
1502333.610	1910471.478
1502628.617	1910474.720
1502804.269	1910764.631
1502852.584	1911086.921
1503166.684	1911221.218
1503399.918	1911468.817
1503407.520	1911829.118
1503326.974	1912138.859
1503626.750	1912112.500
1503831.780	1912346.629
1504130.880	1912368.172
1504420.189	1912637.386
1504504.988	1912982.949
1504746.609	1913269.581
1504961.209	1913500.226
1505155.322	1913830.956
1505443.869	1914009.963
1505772.465	1913975.817
1506084.834	1913815.649
1506141.969	1913492.102
1506330.323	1913207.420
1506633.946	1913334.683
1506905.824	1913464.776
1507293.918	1913409.475
1507624.481	1913563.583
1507881.745	1913803.701
1508280.697	1913980.999
1508563.192	1914091.546
1508870.869	1914043.178
1509140.253	1914226.632
1509371.839	1914455.686
1509628.320	1914796.848
1509962.027	1915040.853
1510227.403	1915179.373
1510489.697	1915504.008
1510710.739	1915943.798
1511022.810	1916165.836
1511376.505	1916275.324
1511794.639	1916557.098
1512123.321	1916496.352
1512259.025	1916887.762
1512086.899	1917216.101
1511958.602	1917540.650
1512040.459	1917851.876
1512288.236	1918068.905
1512655.434	1918302.082
1512847.987	1918587.659
1513122.730	1918831.523
1513244.623	1918518.226
1513591.567	1918331.116
1513883.425	1918271.022
1514201.625	1918423.410
1514208.068	1918770.597
1514368.486	1919053.729
1514362.899	1919404.504
1514288.219	1919750.774
1514618.377	1919899.563
1515000.167	1919690.790
1515361.983	1919725.215
1515651.089	1919771.432
1516035.951	1919955.205
1516356.025	1920099.505
1516740.158	1920055.121
1516978.756	1920278.277
1517242.876	1920456.770
1517430.330	1920740.122
1517804.796	1920669.961
1518102.033	1920779.126
1518280.090	1921039.461
1518409.464	1921442.033
1518619.358	1921702.268
1518676.255	1922063.469
1518621.404	1922384.012
1518308.678	1922541.653
1518452.593	1922887.218
1518737.990	1922726.690
1518902.365	1922449.565
1519208.156	1922406.741
1519391.228	1922695.802
1519495.113	1922840.513
1519726.109	1923061.700
1520068.039	1923230.596
1520407.372	1923261.666
1520757.150	1923270.684
1521012.337	1923075.736
1521176.527	1922795.949
1521485.704	1922598.849
1521603.003	1922893.718
1521287.803	1923133.695
1521094.951	1923394.899
1521282.616	1923651.595
1521496.372	1923871.661
1521287.023	1924168.670
1521567.900	1924369.481
1521856.623	1924383.847
1522187.991	1924434.259
1522512.231	1924625.970
1522746.278	1924852.123
1522959.023	1925088.089
1523134.753	1925404.382
1523231.036	1925711.670
1523282.166	1926036.186
1523563.889	1926191.699
1523904.906	1925883.090
1524215.129	1925890.233
1524283.552	1926242.403
1524543.226	1926508.766
1524611.253	1926829.084
1524726.305	1927126.781
1524960.050	1927376.833
1525246.669	1927531.949
1525554.852	1927597.727
1525886.667	1927791.275
1526219.240	1927608.110
1526465.278	1927392.734
1526640.722	1927732.800
1526849.272	1928003.659
1527134.886	1928201.352
1527423.429	1928459.754
1527650.585	1928691.807
1527834.276	1928985.990
1527938.556	1929300.532
1528104.238	1929641.411
1528438.365	1929832.248
1528797.805	1929866.835
1528931.826	1930210.569
1529258.038	1930258.681
1529466.762	1930502.903
1529515.436	1930827.609
1529853.379	1930978.299
1530130.201	1931187.303
1530373.385	1931378.111
1530640.509	1931725.989
1530940.337	1931808.304
1531231.036	1931734.863
1531331.085	1931397.082
1531636.175	1931510.754
1531849.806	1931234.491
1532142.050	1931150.366
1532232.688	1931503.177
1532359.615	1931850.110
1532706.429	1931880.533
1532961.250	1931680.271
1533274.002	1931687.224
1533501.021	1931889.970
1533878.510	1931933.642
1534116.031	1932170.003
1534262.320	1932594.840
1534571.989	1932649.668
1534869.138	1932729.630
1535167.409	1932766.965
1534869.109	1932565.130
1535048.133	1932286.686
1535371.330	1932109.469
1535646.323	1931941.952
1535915.686	1931793.466
1536140.835	1931563.953
1536466.049	1931463.564
1536749.093	1931359.002
1537079.169	1931284.809
1537389.673	1931376.696
1537429.779	1931057.477
1537722.969	1930928.098
1538025.081	1930816.433
1538307.343	1930730.515
1538697.098	1930746.410
1538950.722	1930588.671
1539250.437	1930641.845
1539582.706	1930564.724
1539872.097	1930531.102
1540248.079	1930338.743
1540499.987	1930189.118
1540794.926	1930107.334
1541140.460	1930068.725
1541527.487	1930000.018
1541855.302	1929764.081
1542154.996	1929790.629
1542412.563	1929948.304
1542717.809	1930008.839
1543028.956	1930079.528
1543340.759	1930131.547
1543552.672	1930383.367
1543875.255	1930553.769
1544088.105	1930789.660
1544318.184	1930997.503
1544556.983	1931329.250
1544856.652	1931464.580
1545056.267	1931770.619
1545322.210	1931940.699
1545400.353	1932289.365
1545671.287	1932541.314
1545804.942	1932853.056
1545968.630	1933196.711
1546095.440	1933567.579
1546262.019	1933889.799
1546453.058	1934209.707
1546602.877	1934536.119
1546770.590	1934842.273
1546800.149	1935171.231
1546906.166	1935474.941
1547213.384	1935747.511
1547433.069	1936003.913
1547647.255	1936335.130
1547843.363	1936601.597
1547847.187	1936261.719
1548069.563	1936056.356
1548287.224	1936344.712
1548531.547	1936519.409
1548389.651	1936799.968
1548652.811	1936964.939
1548508.279	1937243.102
1548544.263	1937560.890
1548845.714	1937523.496
1549137.497	1937624.974
1549458.680	1937888.368
1549796.856	1937985.811
1550169.455	1937865.209
1550436.703	1937748.702
1550731.023	1937741.202
1550870.004	1938028.662
1551172.496	1938166.351
1551450.616	1938361.783
1551727.655	1938544.149
1551970.366	1938782.594
1552262.310	1938748.853
1552537.879	1938544.043
1552829.397	1938408.566
1553149.483	1938468.230
1553423.215	1938616.014
1553421.208	1938954.198
1553111.475	1939148.670
1553252.494	1939445.601
1553534.438	1939328.972
1553848.466	1939378.828
1554133.046	1939304.433
1554234.381	1938972.886
1554502.507	1939177.229
1554744.046	1939427.413
1554719.898	1939786.853
1554658.671	1940145.477
1554964.319	1940124.532
1555281.128	1940197.877
1555475.086	1939961.527
1555708.939	1940188.665
1555483.808	1940474.090
1555212.874	1940663.811
1555032.005	1940949.093
1555274.431	1941185.889
1555585.326	1941188.089
1555829.246	1941416.756
1556141.845	1941538.553
1556448.646	1941610.446
1556749.022	1941837.516
1557022.843	1941985.220
1557191.510	1942286.736
1557441.479	1942086.260
1557595.141	1941780.221
1557877.849	1941522.529
1557876.184	1941863.316
1558114.304	1942084.556
1558430.931	1942219.187
1558709.476	1942052.453
1558852.170	1942383.689
1559183.946	1942375.419
1558993.355	1942619.319
1558994.185	1942959.850
1559142.953	1942633.151
1559476.134	1942574.146
1559784.139	1942656.595
1560101.563	1942735.211
1560324.217	1942950.335
1560655.064	1943037.996
1561048.452	1943133.953
1561376.490	1943176.717
1561694.710	1943199.434
1561961.866	1943374.513
1561883.139	1943729.923
1562220.868	1943896.556
1562554.385	1943861.478
1562869.042	1943770.183
1563094.832	1944032.769
1563011.089	1944346.178
1562841.861	1944646.073
1562927.104	1944970.988
1563222.045	1944879.353
1563505.533	1944754.554
1563779.118	1944649.565
1564114.811	1944590.214
1564415.620	1944694.775
1564598.270	1944946.754
1564739.959	1945248.802
1564950.240	1945484.033
1565288.549	1945530.768
1565644.018	1945596.800
1565942.825	1945621.724
1566240.340	1945615.011
1566524.273	1945806.689
1566440.903	1945476.294
1566381.059	1945116.396
1566612.616	1945364.952
1566890.755	1945631.933
1567238.480	1945778.628
1567081.759	1946100.868
1567373.306	1946251.806
1567530.220	1946557.375
1567775.552	1946796.324
1567945.565	1947129.445
1568250.624	1947206.942
1568534.129	1947082.057
1568732.867	1947324.050
1569061.983	1947292.054
1569399.266	1947245.835
1569601.633	1947019.128
1569851.980	1946842.457
1570036.517	1947110.000
1570017.610	1947450.178
1570091.688	1947909.440
1570165.552	1948283.487
1569954.866	1948503.291
1569899.103	1948177.550
1569849.498	1947821.739
1569563.522	1947696.739
1569529.080	1948030.848
1569235.456	1948132.971
1568948.757	1947960.221
1568637.680	1947915.449
1568660.642	1948234.669
1568930.434	1948409.351
1569039.762	1948771.292
1569215.511	1949047.913
1569562.407	1948957.883
1569821.434	1949229.716
1569921.258	1949552.870
1569988.068	1949887.884
1570036.888	1950217.194
1569997.585	1950551.770
1569899.865	1950850.985
1570111.026	1951072.753
1570399.468	1951176.011
1570658.751	1951429.197
1570971.173	1951527.032
1571241.534	1951374.450
1571494.370	1951218.775
1571775.151	1951320.352
1572063.788	1951383.831
1572394.527	1951407.504
1572510.665	1951784.420
1572226.980	1951970.465
1571951.719	1952144.915
1571716.146	1951904.843
1571419.448	1952001.992
1571616.111	1952268.035
1571731.968	1952642.319
1571712.539	1953019.805
1571555.638	1953339.393
1571531.717	1953658.777
1571442.090	1954026.100
1571790.642	1953845.570
1572075.684	1953691.280
1572433.636	1953799.400
1572732.525	1953824.308
1572902.810	1954096.330
1572801.565	1954427.760
1572456.494	1954512.231
1572153.738	1954641.978
1571971.025	1954911.497
1571772.034	1955188.307
1571676.290	1955545.724
1571864.519	1955844.808
1572044.653	1956141.120
1572334.351	1956133.361
1572602.696	1956019.084
1572706.536	1955708.077
1573019.458	1955518.412
1573190.515	1955838.377
1573444.391	1955629.123
1573616.823	1955273.098
1573926.792	1955246.063
1574201.293	1955377.667
1574401.940	1955614.043
1574484.331	1956020.979
1574291.925	1956291.491
1573978.557	1956400.049
1573715.225	1956606.678
1573622.787	1956959.376
1573912.454	1956996.738
1574178.753	1956840.269
1574457.289	1956751.494
1574684.070	1956548.765
1574833.234	1956264.359
1575109.211	1956106.780
1575435.412	1956140.201
1575775.484	1956188.038
1576105.454	1956279.496
1576185.535	1956655.820
1576327.304	1957033.311
1576613.913	1956996.687
1576920.751	1957056.163
1577194.460	1957241.370
1577371.067	1957508.761
1577682.508	1957565.103
1577990.906	1957661.580
1578434.261	1957844.082
1578712.640	1958004.886
1579037.625	1958003.951
1579332.402	1957905.370
1579622.587	1958038.296
1579932.484	1958126.618
1580027.235	1957794.897
1580257.004	1958030.097
1580489.364	1958288.817
1580824.622	1958451.342
1580970.757	1958777.886
1581081.113	1959137.598
1581309.203	1959356.898
1581509.151	1959019.046
1581803.459	1958894.028
1581966.793	1958923.926
1582236.738	1959075.016
1582414.748	1959376.840
1582731.494	1959459.102
1583030.967	1959495.421
1583290.418	1959708.630
1583644.204	1959882.380
1583799.340	1960223.913
1583850.834	1960563.463
1584139.553	1960659.271
1584448.805	1960604.282
1584565.173	1960928.714
1584830.833	1961061.598
1585100.680	1961279.030
1585307.411	1961028.089
1585344.705	1960689.479
1585654.954	1960825.566
1585919.525	1960698.412
1586188.403	1960565.390
1586373.874	1960845.163
1586450.979	1961216.398
1586543.295	1961546.137
1586631.146	1961948.140
1586720.046	1962291.498
1587024.833	1962353.757
1587321.779	1962435.392
1587279.260	1962793.229
1587306.703	1963183.105
1587438.892	1963471.373
1587769.928	1963480.270
1587992.546	1963716.060
1588103.005	1964054.437
1588328.981	1963843.890
1588591.492	1963674.426
1588841.962	1963485.167
1589164.129	1963208.265
1589434.354	1963064.552
1589546.150	1963392.169
1589671.443	1963707.674
1589946.262	1963879.368
1589818.620	1963542.863
1589941.296	1963197.543
1590142.211	1963528.682
1590379.813	1963720.431
1590683.614	1963750.856
1591107.238	1963932.800
1590870.946	1964184.384
1590948.961	1964518.303
1590741.214	1964737.537
1590752.766	1965094.604
1590871.796	1965442.702
1591118.232	1965625.454
1591222.594	1965975.037
1591341.374	1966275.356
1591679.048	1966254.292
